"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"SERPINI1",18.6485881668289,0.0937887783896395,0.317957129192216,0.577895930514213,0.810013993841
"TOLLIP-DT",20.6397634690799,-0.100905572159238,0.283626869986462,0.577881930590465,0.810013993841
"CALCOCO2",524.366793833956,0.0743766330782786,0.146639202675613,0.578015735586445,0.810100877393386
"PTPN23",106.678385944704,-0.0993862147618745,0.232106947008535,0.57807789149447,0.810106955163935
"CSTF1",113.472821826655,0.0888164587992914,0.185485828908838,0.578142314564375,0.810116208557002
"DPF2",151.002850570889,-0.0896539217707771,0.189163674432117,0.578221587838357,0.810131102107762
"ISOC2",522.491954898096,-0.075575638949547,0.151911771182792,0.578268585552761,0.810131102107762
"UBTF",227.442448397374,-0.0868436795205238,0.181222950111422,0.578328207925796,0.810133625399753
"CGRRF1",55.3004636501002,0.0996775516960974,0.227620444943494,0.578571162394287,0.810149965651244
"HOMEZ",101.652183818012,-0.0881391218264815,0.185391199753002,0.578476766139981,0.810149965651244
"RANGRF",15.0460460417264,0.0965424410205453,0.310942383475078,0.578531948334569,0.810149965651244
"TMEM243",11.4405004912654,-0.0792416758296848,0.336858065171129,0.578437340295959,0.810149965651244
"MIR3648-1",9.50968445462169,0.0395989248629249,0.357489020117945,0.578805201542548,0.810234756600324
"PLPP6",83.6945570847359,-0.0991560008232557,0.230526263692117,0.5787021065552,0.810234756600324
"TNPO3",170.400582451736,-0.0943189147495802,0.208133740243222,0.578789283828164,0.810234756600324
"FZD8",60.6622865415052,0.102440413391417,0.251656966592405,0.579017767013977,0.810243918966556
"NPTXR",93.2217444417949,0.098664798155388,0.224332583322243,0.57901860581274,0.810243918966556
"PURA",119.095630157303,-0.090489077099088,0.193838539316453,0.579090413352046,0.810243918966556
"RPS21-DT",10.4166739956682,0.093248915417427,0.315941156017208,0.579095557707343,0.810243918966556
"ZNF322",78.4909278382662,0.0930902391776096,0.200239587755195,0.579100892479558,0.810243918966556
"BTBD3",65.2958951541065,0.100375579233875,0.23791104860221,0.579253955845833,0.810377151807884
"ZNF264",27.1560196195067,0.101451829556755,0.275253196527747,0.57967733930137,0.810888498497554
"ACADSB",294.334536492014,-0.0974036850854329,0.224342570986997,0.579829031759391,0.811019722869205
"EEF1AKMT4",147.800159452857,0.0891075821848736,0.184811972177719,0.579955684568819,0.811034943257184
"PAXIP1-AS2",37.7509686831565,-0.101767892863505,0.255350411981847,0.579948369723918,0.811034943257184
"EOLA2",97.8435136707415,-0.0898852616395091,0.19287365907934,0.580217070288076,0.811160582822775
"HTATSF1",166.428379177909,-0.0947494641043077,0.211768082457892,0.580219210695157,0.811160582822775
"STXBP5",41.3992834988937,-0.101304344949291,0.256315126317954,0.580202024150589,0.811160582822775
"MOSPD2",37.1305721432294,-0.100831317215799,0.263583046732379,0.580280353186413,0.81116512306643
"KYAT3",97.8885322259596,-0.0893459443411835,0.190683452555667,0.580574937820996,0.811172263044473
"PRANCR",16.8954286954707,0.0986490119430408,0.297392236894022,0.580503731795485,0.811172263044473
"SLC17A9",105.989726537971,-0.101187463952566,0.269714863756427,0.580564045334462,0.811172263044473
"SUMO1",509.888600014513,-0.070436783755451,0.138460141011178,0.580441754977018,0.811172263044473
"TPRG1-AS1",38.1370077317053,-0.100992749716592,0.263552312878462,0.580471513696903,0.811172263044473
"PHF11",76.5763768060416,0.0965779958754998,0.21492503979993,0.580759995644307,0.811269022828752
"RFC5",85.5832874481975,0.101756924694669,0.253733053734049,0.580751365810393,0.811269022828752
"ADAM23",15.3121061483204,0.0949199995063587,0.307776741171704,0.580828158325538,0.811283354231793
"LINC01239",8.57928761543937,0.0861853763112544,0.328225896964777,0.580914891074908,0.811323618306473
"NAA16",25.2678225163151,0.10198920794476,0.264082148844261,0.581035775038214,0.811392059450625
"NOSIP",238.176358234419,-0.0816336545044565,0.168089135669756,0.581079717688072,0.811392059450625
"KLF16",70.3773952782323,0.0988029622897199,0.229363356166401,0.581358952485609,0.811559018252282
"LIN7B",48.0761853446765,-0.0986254375294711,0.29276175039029,0.581307960885009,0.811559018252282
"MIB2",113.495942754971,0.089108999099484,0.1850584833537,0.58148890045212,0.811559018252282
"TBC1D14",188.709375746825,-0.0775986198407019,0.157035451589106,0.581486893419799,0.811559018252282
"XKR8",59.6682850252204,-0.099362602969651,0.237147235776504,0.581407975255459,0.811559018252282
"PPIL3",140.983713470719,-0.0851571567660629,0.177112968400986,0.581617554499595,0.81165772471054
"RRN3",160.56607021835,0.0813240267819711,0.165668533465423,0.581770944292224,0.811790927246127
"CLGN",78.321437481641,0.101243008182229,0.274283520581066,0.581968545285907,0.811985788488433
"THOC6",114.414664344786,0.0929689825960817,0.202780320504768,0.582035530662847,0.811998388939276
"PAXIP1",63.8547052819108,0.0997706363783675,0.237019311897804,0.582141240697352,0.812065006313282
"PRPF6",173.40515468178,-0.0861707434403673,0.180874229031241,0.582347697379867,0.812272134195054
"GLMN",41.2682588307666,0.0995880752087788,0.238458278436837,0.582512760701868,0.81242149016463
"TMEM168",23.2974807569206,-0.0992264128023247,0.277313384408808,0.582571051853635,0.812421917738756
"CDK9",182.738477266144,-0.082371811403733,0.170821474007183,0.58277791542894,0.812518513171946
"RAB10",638.195967365333,0.0678950390199124,0.132826560667303,0.582753876653669,0.812518513171946
"RAB6A",338.289900264778,-0.071461556397151,0.142052037332863,0.582814292868322,0.812518513171946
"MRPL20",567.59914760717,0.0744764314290151,0.14812415330173,0.582929339829666,0.812598047990593
"RPRD1B",144.169638110818,0.0921455924603001,0.192306139362864,0.583033011625955,0.812661711688346
"LINC03052",48.3673399040596,0.100389339897017,0.243964730279132,0.583116315356963,0.812696975476615
"NAA38",678.762376421609,0.0886454586741483,0.188056820879203,0.583196329385651,0.812727647804094
"DHX34",45.0530387618241,0.0995166493751098,0.235358255412948,0.58325644156262,0.81273058207199
"SLC4A4",45.6376938980641,0.100685725249732,0.248504688281865,0.58357787867631,0.81309761914616
"TAF10",773.490152681622,-0.0893399429403523,0.185922694175884,0.583719227883281,0.813213692142055
"KRI1",111.992558911229,0.096298561747658,0.221377754111996,0.583865848344587,0.813308534668164
"TMEM231",17.1606162300696,0.0982577111155377,0.293202371827577,0.583903400915499,0.813308534668164
"ENSG00000272129",14.0085330415585,0.0957880123331192,0.303089244877655,0.584079139239305,0.813318690948256
"SEPTIN4",29.8144320335426,0.100984019390213,0.279728444965137,0.584096050505239,0.813318690948256
"SGK1",279.593823514382,-0.0995934577196406,0.261165660644876,0.584142886804104,0.813318690948256
"TCTN1",161.070681048851,0.0930837954746647,0.205265551904495,0.584007138446459,0.813318690948256
"COA7",152.165613713549,0.0984323480748221,0.23046499007545,0.584276220821908,0.813392193963576
"FAM174A",112.629792491681,-0.098912078810426,0.241533177446016,0.584341480233632,0.813392193963576
"LIN54",48.3683202881199,-0.100661941284629,0.252380429814106,0.584369839728596,0.813392193963576
"LCORL",35.1664384959885,-0.100045929235773,0.246214233677766,0.584457995668236,0.81343408933224
"CEBPG",149.37840060429,-0.0932969988978617,0.210315137151198,0.58467654224394,0.813576624628051
"DIS3L2",58.1723348765835,-0.0982390889486219,0.239594377236757,0.584673147158562,0.813576624628051
"MROH1",58.5231460462543,0.0997135583907494,0.244282161846137,0.584782885299348,0.813643794034673
"PRKD2",96.3963089459109,0.0926513667779398,0.204209493520472,0.585036530540379,0.813673499047175
"RSPRY1",137.314209722212,-0.0884350016918139,0.191234659790859,0.584949995356072,0.813673499047175
"SEC14L4",11.4626986638712,0.0579362736086023,0.350598182228325,0.585017397470252,0.813673499047175
"TRIB2",116.372330245702,-0.0966747271800723,0.227506961703901,0.584889608024346,0.813673499047175
"IKZF4",6.6342495286631,-0.081209050936406,0.332517297546934,0.585122125531189,0.813711771793299
"KLHDC10",142.900874786861,-0.0918744135381873,0.204352446923496,0.585335908277904,0.813928286113707
"RRAGC-DT",20.8947319947994,0.0980881864924508,0.29538369991966,0.585456865707469,0.814015693701235
"UVRAG",56.0874946350553,-0.0992252845376444,0.244517569997419,0.585641730234138,0.814191931167941
"ORC4",197.114628310934,0.0801035856121287,0.164474885736272,0.585817779569685,0.81435587950698
"DNMT3A",20.2205824985497,0.0998219125334129,0.286764276020971,0.585932044558684,0.814409114603706
"MINCR",54.0730392499261,0.100440136148693,0.257061595305731,0.585972327765325,0.814409114603706
"MED31",133.735701164105,-0.0832642796812663,0.175085409888508,0.586033623730818,0.814413519350574
"ERBIN",124.706794501821,-0.0996818997731023,0.258766002471683,0.586395374091947,0.814704911921336
"GPALPP1",53.3949762395272,-0.097821788647253,0.235107005228907,0.586374291962628,0.814704911921336
"SURF1",429.623961156017,-0.0884051300327095,0.195303179555296,0.586475893343701,0.814704911921336
"ZNF623",44.0437620382651,-0.0969507605535897,0.230014640344498,0.586460346048529,0.814704911921336
"IBTK",209.94688211317,0.0921438826991757,0.204409547746038,0.586743528925844,0.81491510545004
"NICOL1",352.719528580446,-0.0888009451514352,0.195048814151991,0.586687130872673,0.81491510545004
"CTC1",17.5603697627503,-0.0966213436709537,0.294977656501377,0.586908266364161,0.815007396174144
"LRRC75B",16.0672791340518,-0.094385370061436,0.302053921196168,0.586926316993584,0.815007396174144
"HOOK2",35.9898851296758,0.100041121896854,0.263722390682121,0.58702646746651,0.815065685826308
"HECTD2",31.3262847613439,0.099681750758879,0.261389737432819,0.587186604290225,0.815082306702956
"NCOA1",115.54119028304,-0.0857864091894019,0.18441780801342,0.587212961520208,0.815082306702956
"TMEM222",164.334562450462,0.0898375135462006,0.19571304009413,0.587114666865675,0.815082306702956
"DHX57",49.4850390394873,-0.0991192067240329,0.25821229269816,0.587392135582157,0.815115136399224
"LRRC8E",35.6800652131108,-0.099511298865347,0.252238027668891,0.587344223847444,0.815115136399224
"PTPRS",50.9133636993749,-0.0939543287037641,0.214884726079352,0.587469320345397,0.815115136399224
"TXNRD2",113.240337744354,-0.091454856119398,0.205586614859685,0.587435903284811,0.815115136399224
"IGHMBP2",33.8870871362693,-0.09923052751946,0.259823724371936,0.5876261482184,0.815252001454402
"AGA",83.9177251448765,-0.0964098626834626,0.227038066100514,0.587864112700035,0.815501394360415
"ENSG00000266302",14.7046393086386,-0.0852282571916234,0.325203108002346,0.588333452860722,0.816052252653015
"URI1",220.016642427115,0.0791372330444992,0.163483489983784,0.588377692977001,0.816052252653015
"AFAP1",18.8115446917028,-0.0954828406689449,0.301453883209665,0.588670235588968,0.816134837802991
"RHOBTB2",76.6606508019512,0.0996213545098496,0.25505987168197,0.58863530300362,0.816134837802991
"WLS",397.634480221752,-0.0724710494627701,0.147539733588871,0.588558454637766,0.816134837802991
"ZNF25",22.1459446595462,0.10005181604397,0.272731292246813,0.58856508893099,0.816134837802991
"PCBP4",169.962670033429,0.0930334313435044,0.207527706249297,0.588822287205811,0.816264872468648
"PARAIL",20.8420677728044,0.0985806539576525,0.288834991543948,0.588979910561476,0.816402604558453
"SETD9",49.9634656024486,0.0976829050409405,0.236360083794582,0.589095724167374,0.81641441868189
"UBA6",63.5398587422952,-0.0947423665536384,0.222354069966208,0.589104972726708,0.81641441868189
"LINC02591",12.8490342415731,-0.0911823373391942,0.31356925918275,0.589193534084738,0.816456394625781
"ENSG00000289238",9.09088025996897,0.091995377333886,0.316012381253756,0.589318444536621,0.816467984416355
"FAHD1",250.14823215163,0.0893809778643343,0.19945647879518,0.589304435460392,0.816467984416355
"UBQLN1-AS1",16.8160099697325,0.0966391133292936,0.291259919271442,0.589858502326639,0.817135404004206
"CSTF2",53.035819782455,0.0964904889834245,0.229316701604089,0.589971556793973,0.817164849248027
"OR2AT4",14.1912065212464,0.0912588606141998,0.310739020478502,0.590046843815765,0.817164849248027
"TRAM1L1",20.0967298235786,-0.0927805692655429,0.307312034558871,0.590054726988958,0.817164849248027
"DYM",100.653798787843,0.0883070253896331,0.193605381144308,0.590277188540425,0.817230601644258
"PLIN5",12.5870296579983,-0.0871088329404772,0.318850714262868,0.590271146276091,0.817230601644258
"SMARCA5",189.011627632518,-0.0802707736301286,0.169022569365427,0.590202374811319,0.817230601644258
"ATP6V0C",1522.17934950376,-0.0769543192737081,0.160239177419474,0.590412864791061,0.817329531380803
"CAPS2",35.2924675344621,0.0992967094910608,0.260221123886291,0.59046531415577,0.817329531380803
"RMST",6.84165471357624,-0.0715378423912188,0.339937685276864,0.590611321815298,0.817450877205783
"SGCB",236.852652918115,0.0881702488052007,0.194468765585846,0.591064572403607,0.817916614710809
"ZNF846",25.3200911343252,0.0982398403362259,0.286988915122737,0.591020766370527,0.817916614710809
"CPEB2",40.1154103928132,-0.0986060588836318,0.252112880578436,0.591277849453707,0.818050157864707
"TWF1",302.45240162541,0.0827811828397446,0.175518330337824,0.591272389211113,0.818050157864707
"CHMP2B",228.377253506618,-0.0835195803084191,0.180402655819682,0.592124603302078,0.818893496934903
"FDX2",133.615880497856,0.0831916199635403,0.178238476245612,0.59225254921311,0.818893496934903
"INIP",105.91308401125,0.0867522833431457,0.1905409718306,0.59225413538355,0.818893496934903
"NOL11",134.162580505802,0.0874683978100799,0.191813287308505,0.592178896349217,0.818893496934903
"RABGAP1",81.6004772991889,-0.0949332154846883,0.228354284090646,0.592243163192599,0.818893496934903
"SIX5",79.6265747502961,0.0890750400735624,0.198241997770605,0.59229653114969,0.818893496934903
"ZNF629",76.9255608834591,0.0905657438469716,0.203270787669091,0.592104836294357,0.818893496934903
"KIF7",8.97447691923177,-0.075934277984497,0.334905827229362,0.592391213906394,0.81894359132141
"EPS8L2",719.830191418764,0.0843111855110134,0.181130850196643,0.592474225531138,0.818977542809469
"POLR3GL",123.982454484567,-0.0923049005887281,0.214052106307891,0.592605667215087,0.819042693435707
"PZP",5.05731102245795,0.0762871009303913,0.336718432634733,0.592644348029329,0.819042693435707
"ZNF260",47.9407839411663,-0.0947002471030186,0.230352191101075,0.592696728909045,0.819042693435707
"HS1BP3",205.780718996835,-0.0865153117857637,0.191488059659353,0.592911148213827,0.819258195031946
"EIF1AX",840.079839724467,0.0674711373675293,0.135957740976346,0.593226448620119,0.819613033390838
"AKR1D1",11.5196375074985,-0.0837067306598847,0.323481685964911,0.593584703763868,0.819675634917282
"BUD13",37.1986780051655,-0.0976887833338617,0.272811503301846,0.59350016549735,0.819675634917282
"DROSHA",74.2539641920256,-0.0893865163661433,0.201777413832096,0.593376108815822,0.819675634917282
"ENSG00000287839",15.510691042205,0.0941953247345895,0.30566671926705,0.593622772643327,0.819675634917282
"NEU1",473.64321952652,0.0895236214535214,0.199600864789457,0.593549963312933,0.819675634917282
"TSBP1-AS1",16.5253048322508,-0.0922941490015653,0.305845199885485,0.593432357102484,0.819675634917282
"SAMD4A",49.96705775172,-0.0970817516043206,0.276930768779233,0.593830779885457,0.819801266821868
"TMEM9",316.915052143296,0.0720792304398055,0.1479161861002,0.593815063853696,0.819801266821868
"NUDC",524.480321129167,0.0877572921059669,0.191016215797956,0.593968379592738,0.819910440046685
"ZNF562",52.1255764906303,-0.095932349748228,0.244483201829939,0.594066720704626,0.819965404767266
"BPGM",92.8347716507405,-0.0902915985167716,0.206834841679473,0.594277476491113,0.820148666478497
"JPH1",24.647565548827,0.0961875917040859,0.294606338986992,0.594338779369505,0.820148666478497
"NSFL1C",222.792540755787,0.0790755221163123,0.16708384012449,0.594433638433312,0.820148666478497
"USP22",448.754822942826,-0.0792641180038043,0.165090764357999,0.594375202942529,0.820148666478497
"FBXL7",21.7121456882281,-0.0914795017808287,0.306669864665053,0.594499287173127,0.820158478986086
"CALD1",618.762920378032,-0.0931900689317221,0.23370729398911,0.594574334890773,0.820181254913324
"AGGF1",162.146262379019,-0.0820461249603491,0.17681836755195,0.594751504383564,0.820264133075904
"PTPRG",205.529359665937,-0.090533543292651,0.304177223158932,0.594738156858704,0.820264133075904
"PCIF1",111.900677508147,0.0901788050143848,0.201435158554065,0.594897879169155,0.820385254432976
"ENSG00000277991",10.9979011264251,0.0655318743049426,0.344414492714547,0.595226129622536,0.820757140256013
"DNASE2",218.873326312335,-0.0784478699288925,0.166539520833414,0.595346229261997,0.820841962034033
"VSTM2L",718.465466111682,0.097550016724318,0.246632679880998,0.595412316052953,0.820852303475148
"SMIM11",23.8152754217601,-0.0965556215654231,0.285346580378802,0.595703508727831,0.821112060914268
"TPGS1",218.596414179978,0.0798560491758712,0.170345159541945,0.595717942987191,0.821112060914268
"RNVU1-30",20.3068468946986,0.0855317927112751,0.322802918280628,0.595875439524254,0.821248355614237
"ENSG00000254339",10.405338850644,-0.0785086257772724,0.332253543088784,0.595948952839781,0.821268887404167
"ZDHHC21",32.8793225628344,-0.0968191716875297,0.258545256575718,0.596132737817817,0.821441364040661
"CHD1",53.4845791096204,-0.0939679936785043,0.231338040709776,0.596291977261429,0.821499202891827
"LNX2",119.269136081364,-0.0918271024328968,0.215653080329781,0.59628260391057,0.821499202891827
"APIP",163.506057422163,0.0913485722107154,0.21072808136979,0.596382429721711,0.821543036361311
"ENSG00000280800",234.821268365219,0.0926221984758631,0.302801554916865,0.596466102427654,0.821577522720591
"TAF6L",84.4514556943231,-0.090532002753366,0.210474065603736,0.596567433236157,0.821636322330856
"ENSG00000289731",41.7556552263581,0.0978219503309327,0.264313344975249,0.596816951746883,0.821695279079627
"HBEGF",17.0289732344831,0.0919128856649098,0.309410884173062,0.596962118746094,0.821695279079627
"HMG20B",362.764237308587,-0.0729950416440667,0.15296895809236,0.596884997905757,0.821695279079627
"RESF1",23.3395057567677,-0.0953422642639501,0.287787062400422,0.596703801521062,0.821695279079627
"TARS1-DT",7.18576963770862,0.0802675770589224,0.329510884923833,0.596955932043207,0.821695279079627
"ZDBF2",19.5370522834835,0.0934519485960096,0.299660449575733,0.596958048277198,0.821695279079627
"ARMCX1",74.9064427499844,0.0976621591581508,0.260490512974954,0.597123068972042,0.821755359922137
"SLC43A3",344.615199153545,0.0956047383609238,0.233687663895571,0.597109460514234,0.821755359922137
"TMEM67",12.2315747003045,0.0924163151042949,0.305361813741691,0.59722330859992,0.82181258856742
"TSPYL4",93.9919397872727,-0.0891209884921113,0.204880511612375,0.597357557715582,0.821916600329276
"COG4",152.26521213671,-0.0884917636219816,0.203054733417006,0.597417411966062,0.821918240284416
"MAML1",53.5342062950867,-0.0910455650264759,0.215489695253899,0.597801809978126,0.822285603730957
"PHLDB3",57.6260327779509,0.0956399161432314,0.238043192930706,0.597796165367866,0.822285603730957
"ZNF333",26.7369432485205,0.0973114171744716,0.266281120762139,0.597949929865359,0.822408605805787
"SERPINA5",1830.04119965059,0.0961878244520987,0.267894757181737,0.598043315055221,0.822422769939285
"STIMATE-MUSTN1",10.4721155314329,-0.0886772751253447,0.31003392931867,0.598077624931224,0.822422769939285
"ATP23",56.909778631562,0.0956969696744895,0.236999970014223,0.59886237175406,0.822504764508459
"DNAH14",15.7754421013526,0.0911728871561692,0.30502447174289,0.599345008013046,0.822504764508459
"EFCAB6-AS1",9.58883829974706,0.0833885944844269,0.322735626630427,0.599428745299827,0.822504764508459
"ENSG00000285053",22.8845966952325,0.0891694069768517,0.310116681852418,0.599276366505457,0.822504764508459
"ETV5",21.6083708989602,0.0886576604038655,0.312128064218158,0.5983983525679,0.822504764508459
"HGSNAT",142.635010436732,0.0806915873277113,0.174695363449339,0.598416299399478,0.822504764508459
"IFIT5",106.745954269559,-0.0899748350217565,0.211006847887142,0.599402226017292,0.822504764508459
"LENG9",28.1070430883391,-0.0963882889114814,0.265205053363487,0.598658011489682,0.822504764508459
"MEAF6",178.725489155848,-0.0815303046324994,0.17752241970983,0.598536159683905,0.822504764508459
"NEIL2",60.9045980945351,-0.0916147303793541,0.219001831399342,0.598937722377165,0.822504764508459
"NEMP2-DT",17.4957965445765,0.093110676906978,0.30090778140358,0.599282799042191,0.822504764508459
"PGLS-DT",7.77662437892482,0.0822013332777984,0.32790439223838,0.599200557607767,0.822504764508459
"PRKG1",36.9165859989239,0.0972478320036965,0.265597536552715,0.598865161301121,0.822504764508459
"RIPK4",104.73180333976,-0.094497802756094,0.288114215319411,0.59917431362226,0.822504764508459
"RNF121",93.5352755837276,0.0854854243100546,0.190629036161946,0.598627035255817,0.822504764508459
"SREK1",129.923962398214,-0.0845542941064975,0.189377988287099,0.599240200775715,0.822504764508459
"STX4",155.427050147605,0.0777143546499522,0.165371995811452,0.598525492580804,0.822504764508459
"TMEM220-AS1",10.9382146422043,-0.0895871405484917,0.309032402058572,0.599306707218719,0.822504764508459
"TPP1",700.585283746047,0.0694447765510627,0.145612682606619,0.599376433078797,0.822504764508459
"UPF3B",52.7370208539365,0.0967954535223199,0.27812234957117,0.598537831506658,0.822504764508459
"ZG16B",49.5644485728355,-0.095955606175172,0.270725609828432,0.599318727414784,0.822504764508459
"ZNF295-AS1",12.9948463663326,-0.0819319032487301,0.326491135614692,0.59904919826814,0.822504764508459
"ZBTB6",40.0498094193173,-0.0947369098968339,0.237748149915201,0.599496553921171,0.822517255874415
"GPKOW",79.7027616972116,0.0890962934069995,0.204669398332615,0.599697036698527,0.822711757679728
"FAM20B",63.9975409532395,-0.0934833070050537,0.232124477987127,0.600086429943445,0.82284311704224
"JAG2",10.0046237496971,-0.0841361866754395,0.323121295735809,0.599983931985162,0.82284311704224
"SLC15A3",7.3895041206583,-0.0732386428341806,0.33703918939567,0.600049229847786,0.82284311704224
"WDR47",32.2992297314939,-0.0955732569498213,0.264589273641261,0.600023495203323,0.82284311704224
"WRN",38.0848290159904,-0.0954551099760045,0.255288573460866,0.599970554270818,0.82284311704224
"ELF1",150.800162677787,-0.0770251457081438,0.165952929659005,0.600221698763357,0.822919340324213
"WDR13",430.32809991477,0.088518977536779,0.202549736358957,0.600259485983403,0.822919340324213
"BMS1",90.5316274902916,-0.0850766357604673,0.192895925338716,0.600427733018982,0.822988942215708
"MFF-DT",7.25355881451837,-0.0792125170028395,0.330608365138868,0.600399306881253,0.822988942215708
"ACOT2",543.814387911936,-0.080652776313454,0.1789791092164,0.600851728395275,0.823006507629895
"AVL9",109.526198451995,-0.0831482750306738,0.186652081575073,0.600562729006497,0.823006507629895
"CCNDBP1",243.037496349883,-0.0819973015972401,0.180374554842211,0.600835687291279,0.823006507629895
"NDST2",55.6780265135677,-0.092636428870601,0.226437539726168,0.600531822413631,0.823006507629895
"STRN4",243.936560174842,0.0753012730971344,0.159995474731588,0.600692270425409,0.823006507629895
"TMEM79",15.8874987665749,0.0927892634730735,0.300168574852204,0.600734791955982,0.823006507629895
"TOM1L1",170.141126495589,0.0763304932605996,0.162669446666136,0.600765190660205,0.823006507629895
"PDZK1IP1",1380.30114762803,-0.0945325954002472,0.243535530892068,0.601052559433397,0.823201115368653
"CEP295",27.124374588615,0.096947792025658,0.272044016700045,0.601231718097071,0.823206342132788
"CPD",3383.81258775459,-0.0948529133331687,0.252363707061331,0.601194725885296,0.823206342132788
"TOB1-AS1",7.93453911809035,0.0810304535595607,0.326831008107971,0.601232638572894,0.823206342132788
"TRAPPC1",723.711277825008,0.0790178488357732,0.17100558686286,0.601471896506137,0.823453463156877
"FANCA",53.9665931258644,0.0939508372851781,0.289040605736119,0.601626946457083,0.823585261046428
"IGF2BP2",117.205532381005,-0.0833414652221165,0.187259325646238,0.601852846296539,0.82381401225682
"IGFBP4",1918.77746594486,-0.094696119077147,0.254105699504892,0.602043158788955,0.82399401170187
"IFT57",123.144800727428,0.0899323671706169,0.21078445648843,0.602217792396841,0.824127800944344
"NUFIP1",47.7199361931726,-0.0912083191624802,0.221843014518926,0.602258550700816,0.824127800944344
"PNISR-AS1",30.3787937700607,0.0962776186621082,0.267789630062552,0.60250155435519,0.824299314331663
"TGS1",48.5596277116556,-0.0921207009362841,0.226912590663836,0.602481341922792,0.824299314331663
"H2BC15",9.69385042985578,0.0800561534363257,0.329539759436433,0.602611871092035,0.824369744763766
"GPN2",94.7728539947008,-0.0864293975637439,0.200967313788314,0.602772917584225,0.824509552696727
"GBA1",229.280687880416,0.0775209301690438,0.167388959244602,0.602869387500252,0.824561010178253
"C9orf40",91.6530372545203,0.096028773655397,0.26839698350629,0.602972869825583,0.824622047742922
"CDK2",104.334599329103,0.0940552618979748,0.291405793370199,0.603157750073885,0.824633414938057
"RAI1",74.0372048999202,0.0886979092711579,0.207451506031043,0.603106128928557,0.824633414938057
"SPAG9",183.256492717255,-0.0822446215513713,0.184730204654953,0.603120859877367,0.824633414938057
"TRAM2-AS1",52.648038651498,-0.0917819383052677,0.226956013159314,0.603252048523745,0.824681866705648
"ALDH5A1",152.098497772379,-0.0914134874503437,0.22648330340966,0.604225860875962,0.824691057075312
"C1orf52",78.3040018473969,0.0893876571993638,0.211911526496861,0.603489291063143,0.824691057075312
"COA3",726.34265396002,0.0871733004667076,0.198952370404514,0.603787553434282,0.824691057075312
"DCST1-AS1",14.4611500632892,0.0875929467899445,0.31368245901065,0.603775004692322,0.824691057075312
"DMD",26.8508174067587,-0.094530881024868,0.278064847203635,0.603983746973529,0.824691057075312
"GAPVD1",74.217684444006,-0.0924223709759677,0.232152632593792,0.604294542052443,0.824691057075312
"GPR89B",43.2476265060474,0.0941706806008975,0.245860813236043,0.604253268725867,0.824691057075312
"IER3",1573.83172629621,-0.065088172925289,0.135528238525226,0.60433127249876,0.824691057075312
"LEPROTL1",237.665557450279,0.0754529163432087,0.162481447293389,0.604377116126565,0.824691057075312
"LINC01139",46.7443439349943,-0.0954527575365175,0.259961280345953,0.603645595392975,0.824691057075312
"LINC02253",49.003946429349,-0.0936323889500688,0.235118707015585,0.603724672805049,0.824691057075312
"MRNIP-DT",13.3124850862586,0.0895615151683976,0.309042794705728,0.603770345469318,0.824691057075312
"PCDHB10",24.5980975079636,-0.0880385073236684,0.309679539884981,0.604227069280423,0.824691057075312
"SAP30",90.259204683567,0.0879432906599478,0.205737058477953,0.603612384652554,0.824691057075312
"STON2",17.7395802023218,-0.0841845245913591,0.319300751394829,0.604081765699299,0.824691057075312
"TTC5",39.352403425603,0.0945316350098858,0.281845043924633,0.60401686044718,0.824691057075312
"ZNF107",29.4976799469916,0.0947012947944358,0.262293794962502,0.603969974260438,0.824691057075312
"ZNF232-AS1",151.024147028791,0.0946015066540197,0.242881416013676,0.603955340028678,0.824691057075312
"ZNF473",28.2632598392108,0.0932023076480277,0.288081367433734,0.60395228775524,0.824691057075312
"KATNAL1",56.5403661788366,0.0931773650691834,0.233628562892891,0.604440154571004,0.824696757785017
"PSPH",146.836931234356,-0.0858101985337577,0.199125439698327,0.604508983793587,0.824710357539625
"DHRS2",10.7037063787292,0.0839422439607031,0.320465749792262,0.604905558238038,0.824887435797088
"ENSG00000289021",12.3503580964522,0.0872688763913066,0.314224963211941,0.604926663846934,0.824887435797088
"ENSG00000293600",215.185642640794,0.0879424303784023,0.201730509170069,0.604872291766122,0.824887435797088
"FBXO28",96.1140588923658,0.0862253256457641,0.201306448501522,0.604933152723937,0.824887435797088
"TAF15",432.749421131399,-0.0779495709152943,0.173537609964437,0.604744199537355,0.824887435797088
"NSUN3",53.1044811970083,-0.0916382493009795,0.231145990434439,0.605067541966008,0.824990398062061
"SYNCRIP",436.742333561898,0.0646076777593297,0.135194068184587,0.60533503978138,0.825274811946766
"ZDHHC12",342.1806395033,-0.0789446760129469,0.175433706577948,0.605694186680503,0.82568410678931
"C8orf76",95.7651432772587,-0.0887662231598315,0.212848698297816,0.606177271146092,0.825727273824203
"LATS1",44.4968876047212,0.0937580248245316,0.241503733813011,0.606014308477049,0.825727273824203
"RNASEH2C",168.741513131672,-0.0833056968514015,0.190823056583689,0.606178280110513,0.825727273824203
"S100A16",791.80285105201,-0.0877412766999935,0.211668221600314,0.606197326283331,0.825727273824203
"SERINC3",576.304483051159,-0.0762052423883377,0.167248857843869,0.606111676887666,0.825727273824203
"SNRK",52.8666048514786,-0.0919713549945616,0.234901464782266,0.605918911713467,0.825727273824203
