"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"SPOPL",46.5743071430155,0.246817582838289,0.283330861410491,0.293053196759328,0.541113381628222
"TRIM35",189.270360936505,-0.178370261036537,0.183386102163267,0.293004238958805,0.541113381628222
"UQCR11",4523.2040740831,-0.218403462740086,0.237696235084814,0.293039454799375,0.541113381628222
"ZFAT",14.4363516470503,-0.276854857984147,0.386584636357769,0.292932787167238,0.541113381628222
"THBS1",191.544500944134,0.259789355499467,0.468654567201738,0.293758971990309,0.542273643815048
"WWTR1",104.945803547631,0.209410551045036,0.22439522501785,0.29373298295636,0.542273643815048
"OSTC",503.527729603249,-0.201496744003252,0.21408640541132,0.293807589799546,0.542291943180271
"C1QTNF6",17.3393204594715,0.277041136972407,0.373172050835988,0.294028534004918,0.542556800993403
"CCZ1",21.8453644452627,-0.272502610397889,0.390896471767892,0.294003067593893,0.542556800993403
"ENSG00000226043",11.4209118005629,-0.26521318545698,0.450706740135094,0.294149873040074,0.542709227174674
"ZNF629",76.9255608834591,-0.20909124421171,0.225685808476146,0.294333826454989,0.542977122114661
"ZNF496",20.148864325509,0.271998999470552,0.359637519289288,0.294557982787962,0.543319101743303
"RNVU1-30",20.3068468946986,0.273843497236789,0.438053725991226,0.294634855352673,0.543389358739806
"SSH2",95.6846579243009,-0.19897195151974,0.210344748659593,0.294741504772685,0.543514506892615
"TRIM44",240.922018575602,-0.15897048922409,0.161193928433494,0.294811256581071,0.543571590466822
"DDX31",55.2152023003746,0.221592158549184,0.243054870592082,0.295073673838619,0.543697691235257
"ENSG00000288999",13.5633433413986,0.279871237316185,0.401312880018581,0.294924138592391,0.543697691235257
"EPOP",69.9018363218665,-0.210329284915637,0.228296392523255,0.29504115166249,0.543697691235257
"RFK",220.372124826429,0.185093602384321,0.192364764485274,0.295052169039517,0.543697691235257
"SYT9-AS1",12.9371079715939,-0.273478118636423,0.408368269919068,0.295068283849171,0.543697691235257
"DHX58",52.947994295561,-0.226523958123177,0.25296536537863,0.295233062493324,0.543919847283886
"DCN",773.328405560885,-0.267829866535488,0.349615910352146,0.295396275079076,0.54400653392035
"MATN1-AS1",17.3685020233377,0.271729373360116,0.38156542088178,0.295396596250519,0.54400653392035
"NAA40",58.3683669481033,0.235252779288615,0.267025927860104,0.295332232691417,0.54400653392035
"RRP15",83.1354321602267,0.202453095647442,0.214918760426326,0.29544876317963,0.544031097504244
"DENND2D",91.4975929495038,0.262745572172323,0.327242499837541,0.295503007352996,0.544059479109439
"TLK2",75.5628674680812,-0.215392405186264,0.235063713137786,0.295621961570494,0.54420697721248
"CISD2",344.450084805391,0.166722181437865,0.16931381641077,0.295791613558809,0.544392928968434
"MAU2",96.7268044341398,0.191990081792183,0.202976332611515,0.295800682908906,0.544392928968434
"KIAA2013",322.943667954765,-0.197467504314407,0.209962427202015,0.295934153461275,0.544554733603667
"TMED9",1078.16600368832,0.152288627069103,0.151586081373711,0.295966333337515,0.544554733603667
"ANKRD30BL",401.500001990931,-0.253316659601552,0.308371985085805,0.29620478691658,0.544921910384479
"PDE6D",104.489947748658,0.201810158782061,0.214835237014679,0.296299567832656,0.544953169454364
"TMEM18",102.255610598124,0.213786564972681,0.232422988805989,0.296299486967882,0.544953169454364
"UQCR10",3286.39967376032,-0.194495071269945,0.210783344188957,0.296345183302744,0.54496552871174
"VCF1",162.023512271848,0.16427069973356,0.16729287765328,0.296388275379741,0.544973244927238
"ASIP",35.2430649277091,-0.272810636304362,0.417581393393051,0.296537955089459,0.545089104521697
"C5orf46",63.0527236444945,-0.273459374724346,0.390253327841951,0.296649542233966,0.545089104521697
"ENSG00000279088",38.3200849906432,0.2589538738742,0.318993292112589,0.296666313176114,0.545089104521697
"FZD1",81.2785637495045,0.201815211517034,0.21574715720674,0.29670004488418,0.545089104521697
"LINC00882",14.973893411931,-0.274205830987841,0.372177034394085,0.296708659437592,0.545089104521697
"OR2I1P",79.9901806790857,-0.265803435604868,0.342167776523616,0.296723617171293,0.545089104521697
"PSMA3-AS1",110.000844300992,-0.21946319374871,0.242286875109222,0.296497434560556,0.545089104521697
"EIF3G",718.854554512586,-0.143228463143473,0.143242105915348,0.296811846374524,0.54510824217505
"STRN",67.996871433573,0.211441162838457,0.228409615926441,0.296798070655307,0.54510824217505
"SNORD3B-2",30.8612746750171,-0.266316179374823,0.44852660920238,0.296892196714035,0.545184347072128
"LMNTD1",10.5256550149749,-0.254673155578234,0.465407299988355,0.297010102350724,0.545329385930546
"SPCS2",644.395395568845,-0.140219069209045,0.143166927290166,0.297179840580203,0.545569542239155
"LEPROTL1",237.665557450279,-0.167670946895137,0.172155458710887,0.297245886087874,0.545619299093044
"PDGFC",217.468456852431,-0.196443752109556,0.209421795236474,0.297316225439484,0.545676923582998
"HEATR1",60.3251547802606,0.241987466375306,0.279482084116379,0.297356723581735,0.545679771329888
"MTMR7",6.79677714667532,-0.250324347847551,0.469936782915805,0.297471476961186,0.54581886638334
"ENSG00000273784",18.4297812932521,0.270135533381168,0.36633391390357,0.297686212129181,0.546004626082089
"GPR137",266.514514327509,0.156427283912085,0.159237684305417,0.297767850676326,0.546004626082089
"MIER3",45.0548235574228,0.239496351336384,0.275628157536443,0.297778305782237,0.546004626082089
"RAB27B",43.349933011355,0.27151683473712,0.370671717117711,0.297653254388887,0.546004626082089
"SERINC3",576.304483051159,-0.170997850739539,0.176664000767024,0.297772350870205,0.546004626082089
"ZNF263",68.5893517574836,-0.208211708386532,0.226755061822091,0.297806534331548,0.546004626082089
"GMFB",234.670225753294,0.170359570318395,0.175088670246406,0.297884949376492,0.546076936505826
"CCDC71",90.872505662538,0.216926675404732,0.237615441044081,0.297985950279889,0.546171949782126
"FAM169A",7.38957893099276,0.271810909073948,0.444601017540322,0.298024981319206,0.546171949782126
"PCGF5",298.237855590734,-0.167579819541925,0.174813494337299,0.298053724076378,0.546171949782126
"CENATAC",32.8059377349998,0.246009898851354,0.291996527908578,0.298141667347361,0.546261658324033
"MAP4K2",29.1168345879257,0.274398516936398,0.405148210639529,0.298386758637754,0.546639235783678
"ENSG00000288663",43.1757337937594,-0.238604437490984,0.278162535976236,0.298603822397842,0.546965375293001
"IRF2BP1",130.694200336979,0.198820003234593,0.211700612341453,0.298693853704506,0.547058769183508
"KCNQ3",19.6304708214424,-0.265735183223574,0.352502698295128,0.298881335489757,0.54718755932928
"LINC01193",11.1272295651211,-0.265134952450701,0.437296326726256,0.298839796479664,0.54718755932928
"MIR22HG",217.181407713259,-0.243514774222367,0.288050923925816,0.298856508548277,0.54718755932928
"TSPAN5-DT",14.1028434526708,-0.271490524168086,0.426051960734637,0.298946176444524,0.547234763282496
"GPCPD1",88.9314289645358,0.195604700099362,0.208607314189092,0.299037105445839,0.547258213741073
"LINC00364",8.67485524764871,-0.26430181567808,0.445995344607922,0.299005899908591,0.547258213741073
"DHCR24-DT",14.2551952286524,0.275309828844522,0.39020171460628,0.299128314873074,0.547285786823695
"DYNLT3",184.914756987918,0.187851844955881,0.197844691175423,0.299204950464715,0.547285786823695
"SDCCAG8",70.4754943056523,-0.210578401411787,0.230534993323648,0.299153186595659,0.547285786823695
"TSPYL1",270.141619350968,0.18985167844777,0.20022931858384,0.299208416748947,0.547285786823695
"SLC2A8",129.012120061408,-0.18844993370396,0.200041342518469,0.299344421480644,0.547463084370879
"LYST",72.4810986356662,-0.229197926745916,0.262022137518621,0.299435110206793,0.547557469212657
"SEC13",449.569424354137,-0.160393914336307,0.164623716253453,0.299480595971121,0.547569180497374
"SGF29",61.8314601831257,-0.234182862772117,0.272089224190879,0.29952733195156,0.54758317431802
"CDH11",27.1526909471556,-0.266530486855549,0.430609200779417,0.299761908114083,0.547869044428178
"GAS6-AS1",120.723207211841,-0.266508824285594,0.355850815449665,0.299734200927238,0.547869044428178
"LINC00702",24.3927400882431,-0.266045082463665,0.356822924879505,0.299819407847262,0.547902663799137
"ENSG00000275993",109.123248181684,-0.238102399611758,0.280020584433067,0.300095874116337,0.548264870549485
"PSMB5",927.475433443029,0.120041602453006,0.119872169441841,0.300091982396584,0.548264870549485
"MX1",37.1473591460733,-0.249446409911083,0.303992830646454,0.300433405742728,0.548799118238779
"SEPTIN11",274.599764128204,0.253108072763252,0.308159841896327,0.300502442980802,0.548799118238779
"TSPYL2",159.780401546332,-0.227638430565455,0.258920016725371,0.300505805090851,0.548799118238779
"DYNC1I1",18.8496943285292,-0.269877473986808,0.371693688024141,0.300570221186207,0.548804204954752
"SCOC-AS1",51.9303333454475,0.271671346075989,0.388579538712129,0.300586929471327,0.548804204954752
"ICE2",119.029354651262,0.175306723415596,0.182700167171342,0.300662129184147,0.548869979413562
"CLDN16",13.3599399729625,-0.268513691209806,0.397556384078056,0.300888482147649,0.549063639937861
"STXBP1",100.009048392794,-0.221633125179107,0.24788722233738,0.300914679048158,0.549063639937861
"WDR33",274.679905684562,0.147168519555037,0.149588342821176,0.300852286936754,0.549063639937861
"ZNF540",8.221931860835,0.266017480061183,0.444014605542825,0.300924965461626,0.549063639937861
"DMD",26.8508174067587,-0.263355268649556,0.341173392263324,0.300996195657513,0.549122096010081
"DAPK2",40.6394160215789,-0.262435863768543,0.449049259442618,0.301204379907781,0.549331293369701
"ITM2B",2238.6744530228,-0.202040323015622,0.213642269537956,0.301228486686134,0.549331293369701
"PROX1-AS1",4.82770728557501,-0.217407907730256,0.496586295473432,0.301185423211971,0.549331293369701
"RNF14",418.176363337794,-0.207438490916378,0.226838978295041,0.301336629871865,0.549456991298112
"QARS1",1040.77798313478,-0.174963899077722,0.183333969273466,0.301481887624573,0.54957880919957
"WASL-DT",66.039112695328,-0.210010572307013,0.229686401804265,0.301455705686656,0.54957880919957
"ZNF696",52.810362231602,0.229932044753447,0.261443768382414,0.301679730642736,0.549867920649846
"BTF3",2608.43222758752,0.127236625703878,0.127053384540305,0.301758405282831,0.549939778410216
"ASB3",84.9507201781214,-0.200708391233561,0.218018149086354,0.301807664219784,0.549958015786629
"MIPOL1",35.7536719520863,-0.252710001709563,0.316897180702017,0.301860006874953,0.54998186688231
"EPG5",39.0128601441444,-0.235246907846013,0.275317930591587,0.301900938646609,0.549984924116192
"SH3BP5L",86.8009773759985,-0.204352854256242,0.222581434927029,0.302012575163834,0.550116769451441
"MARCKS",388.034338698302,0.26253727554424,0.452340162182648,0.302134483046153,0.550267287398889
"GCFC2",70.7293115339639,0.211694243157421,0.232704414740921,0.302351403856012,0.550590787552194
"ENSG00000273154",16.8706335529127,0.271156760546559,0.383248523308338,0.302394317469446,0.550597372587967
"ZNF384",65.1839165113124,0.211990556107565,0.234608925764264,0.302624798780934,0.550945433435507
"ENSG00000253584",16.3223375813199,-0.272459921802292,0.387327676823884,0.302841107075375,0.551172433651616
"MALAT1",230.558170875853,0.242167981018329,0.28767236177274,0.302853489760252,0.551172433651616
"OXR1",142.466303727882,0.179199300024069,0.188856679981886,0.302867501726057,0.551172433651616
"GLOD4",152.591552486287,0.198055098377827,0.21336079206556,0.30299808985712,0.551338472336118
"AMOTL2",437.14625583176,-0.227962884954317,0.259906691599844,0.303137738027157,0.551459095898897
"NBPF26",8.71102172078156,0.261210952157082,0.457385628578297,0.303143098751931,0.551459095898897
"ACTR3B",58.8270226205481,-0.21306440038238,0.236932967461002,0.303404740734864,0.55182918020392
"ROR1",50.6355880834858,-0.258143292563349,0.332471161727288,0.303425308992292,0.55182918020392
"ENSG00000283098",13.2109147945693,-0.27200295611281,0.395189713911391,0.303660738866124,0.552114016643299
"FOXP2",31.277946282706,-0.264029903303581,0.354488249138176,0.30363998707631,0.552114016643299
"LAS1L",104.588124564029,0.197658002996249,0.215066678146297,0.303794080830343,0.552284788700394
"CDK20",38.5449151988842,0.258076196549655,0.326244703990412,0.303841701771284,0.55229969947035
"ENSG00000290122",15.7640348400863,0.267987873934254,0.429301905113136,0.304115674396928,0.552725997402433
"TPK1",15.9293673074859,-0.269163214884935,0.378673018903642,0.304234142844258,0.552869594732931
"CCSER2",107.171337576053,-0.203522518559812,0.22264257022057,0.304422380920349,0.553139927256519
"UCKL1",131.274907378813,-0.201098546926621,0.220540575522484,0.304666335494802,0.553511414239843
"AMBP",1343.21694026923,-0.260704383883909,0.451625595735992,0.304873497458095,0.55367233213133
"BTBD8",11.4783570584989,-0.268196804497461,0.430410952101835,0.304952493544892,0.55367233213133
"ELP3",125.644255752196,-0.198727534708923,0.21681681243822,0.304884723084265,0.55367233213133
"PXN",276.22337931405,0.208285801995989,0.229595069649753,0.304936721915218,0.55367233213133
"UBE4A",142.341891519051,-0.178221973411618,0.188792316401017,0.304848100990592,0.55367233213133
"ZNF528",28.5335895914703,0.26109607774432,0.330908552419129,0.305128211672768,0.553919587165996
"LAMTOR5",1070.73954755041,-0.190582124138259,0.205449834329839,0.305360666828545,0.55413911749797
"NPY1R",6.53794201452733,0.253040145393124,0.466316003584415,0.30540295839602,0.55413911749797
"PLXNB1",166.402977709678,0.243378950540138,0.292226278425381,0.305308118735192,0.55413911749797
"PSMD4",579.243953074233,0.137188494890191,0.139596715568249,0.305407341754288,0.55413911749797
"ELAC2",329.746899548385,0.168588486331392,0.175972117850544,0.305572051584542,0.554294408952747
"TMED5",579.652746901062,-0.172576311807356,0.182038098543877,0.305555448927681,0.554294408952747
"MYRF",146.618621190998,0.248012735228931,0.304385864164159,0.305721574520661,0.554493848622522
"TBCK",47.881865074688,-0.263466828002258,0.350405850085304,0.305905717843024,0.5547092041681
"UBE2F",318.527088232993,-0.154811510557161,0.162261427583716,0.305919493298616,0.5547092041681
"SLC25A51P4",29.6441713860145,0.267445282520739,0.351786713393249,0.306108974622318,0.554980958001204
"SMIM8",106.011401706867,-0.243429578972102,0.295044614109347,0.306184917785502,0.554997964532272
"TNFRSF1A",551.562963419392,-0.193459862139457,0.210209419005042,0.306197578034006,0.554997964532272
"TENT4B",57.4258709388005,-0.200476490252897,0.221057554836331,0.306302620198264,0.55511654528494
"OLFM2",77.0308616909845,-0.265210595634565,0.369910119888521,0.3064767055623,0.555360207143479
"PRELID3A",10.2804546163179,0.266454353308761,0.435049047139171,0.306684290682708,0.555664502360717
"NSF",209.737162562691,0.177711937977376,0.188374749853585,0.306771343250039,0.555678511994351
"WT1",20.2868141460955,-0.258873961791524,0.337846270971944,0.306741850911262,0.555678511994351
"ENSG00000285169",359.856730249953,0.228205906090985,0.485766527850524,0.307374807424049,0.556699641522537
"PBRM1",59.3881759184306,0.221985199045264,0.2553019486716,0.307427206453985,0.556722578470568
"CAMSAP2",105.364389326409,0.203192176974478,0.222892470589503,0.307502749520881,0.556787415809908
"TMEM203",304.685528174098,-0.168365285300235,0.177730448392428,0.307576182886231,0.556848416903861
"ZNF415",71.2907608140945,0.207102772449754,0.229395784592021,0.307672440219041,0.556950718334493
"LYNX1",330.911277241691,-0.21205318351768,0.238951623083885,0.307798501341606,0.557034978338575
"STX18-AS1",25.3747587856646,-0.26703332432895,0.384629974909723,0.307777483120924,0.557034978338575
"KIRREL1",68.0863640717093,0.249720380116286,0.307046058786968,0.307922104744826,0.557114748137881
"MIR646HG",28.8450972513267,-0.265693203024091,0.385779401099579,0.307920553416805,0.557114748137881
"AK1",936.495311051146,-0.243603719834973,0.300580803033592,0.308079406778088,0.557327381325731
"FBXL9P",8.41766225818906,-0.257618728071764,0.448543744039693,0.308187737348047,0.557451379806801
"CTBP1-DT",90.1608398047162,-0.221090559842508,0.254742539657461,0.308307880341434,0.557454481230339
"OGFOD3",84.9160841768359,0.196505243268019,0.215705165168676,0.308245649788982,0.557454481230339
"PDE7A",37.4281728377263,0.249718391191089,0.308351387877899,0.308308812722425,0.557454481230339
"LINC00652",8.68054297637873,-0.259870363080102,0.445275270688929,0.308418512946358,0.557508938832592
"RNF11",419.793802378069,-0.164679870922734,0.17349143137351,0.308392618368498,0.557508938832592
"ZNF326",107.222211583645,0.237133103680663,0.28328303169385,0.30860403940454,0.557772342117777
"ENSG00000246090",7.49887568422112,-0.253392847528854,0.458140266150346,0.308729089787698,0.557926386819998
"CA11",47.9543181167381,-0.256252897960545,0.333510519952858,0.309025899647948,0.557938455917591
"DAPK1",51.0117626599224,-0.264975170329115,0.416646343827749,0.308938634769615,0.557938455917591
"DCTN6",216.416718227042,0.184168268158078,0.197892983479876,0.30887166135305,0.557938455917591
"HPS4",65.0009172185043,0.2228980597315,0.256253331518858,0.309054339902678,0.557938455917591
"HSPB8",719.812910291452,-0.165620992451919,0.174864212077708,0.309032351691187,0.557938455917591
"KYAT3",97.8885322259596,-0.189631698626733,0.20560300643048,0.308898907592562,0.557938455917591
"RHOBTB2",76.6606508019512,0.242561143738568,0.295021715239764,0.308984691938532,0.557938455917591
"SRRM2",413.73299082966,0.236439281879639,0.276259055521866,0.308804613061878,0.557938455917591
"APBA3",83.6869340676736,0.214319488299801,0.242565631218539,0.309146124653674,0.558032253610232
"ADIPOR1",573.497174004797,0.152943710994344,0.158083923200938,0.309231015327246,0.558113584406807
"CCNG1",840.946251263275,0.215384778225775,0.243074704813564,0.309371039587073,0.558222490103603
"CLN5",184.293393409031,0.181686006938393,0.196844304213771,0.309355515379573,0.558222490103603
"FKBPL",22.9973364030798,0.258381533574588,0.330630675046169,0.309478330405307,0.558344178123713
"DOK4",160.514514346349,-0.199021354264709,0.220386711079229,0.309700895398955,0.558403952031953
"ENSG00000293268",21.0698613352533,-0.256992178631142,0.344071047492094,0.30978397629792,0.558403952031953
"FAM86JP",15.8333574461013,0.268386891617333,0.412827221427579,0.309793911503309,0.558403952031953
"LINC00641",6.52707693533674,-0.234033594294448,0.47449805533899,0.309637280053083,0.558403952031953
"RPN2",1258.72492343653,-0.15241657099086,0.159475078239509,0.309597559220039,0.558403952031953
"SRP54",249.749096015259,-0.155867990780187,0.163209409076941,0.309830299271744,0.558403952031953
"TMEM128",106.975101553908,0.182817173025935,0.195401709704689,0.309769493978376,0.558403952031953
"VTI1A",66.0631339018532,-0.22647795439667,0.262990277485312,0.309772969035358,0.558403952031953
"MIRLET7BHG",18.1282033918626,0.267288078669228,0.405958847316497,0.309895278135436,0.558449227261171
"TTLL12",224.081824050236,-0.197544447377333,0.218626897036695,0.310028443823237,0.558617351647038
"ATF4",1361.94422920812,-0.242731202732079,0.301117457539474,0.310204370673039,0.558853672377129
"ERI3",273.336775946249,-0.156942400667814,0.164373323726502,0.31039892073648,0.558853672377129
"PHF10",119.090623859828,0.184217285997112,0.199301718088137,0.310260966954497,0.558853672377129
"PI4KAP1",51.6251775988256,0.221731200865818,0.254562746642349,0.310306787965285,0.558853672377129
"PRKAB2",103.914984928213,-0.2126652908582,0.241431027624212,0.310350982290278,0.558853672377129
"SEMA3C",83.7950562538321,0.25979813208081,0.345158108902558,0.310381247066304,0.558853672377129
"SCARB2",876.874152824358,0.159782473494416,0.167354650121901,0.310512359634503,0.558937783034892
"SEC63",234.695281868625,-0.170226747964858,0.180968253538136,0.310525423106388,0.558937783034892
"PLSCR4",102.103331752474,-0.224003831955115,0.260501698302202,0.310600776762984,0.55900160349726
"FLVCR1",25.2595056403118,0.250214387052069,0.316071439066815,0.310722988448409,0.559149729148556
"BCAN-AS2",8.3560004964075,0.263189396577846,0.43169761183094,0.311054665792464,0.559602840577583
"ISOC1",235.433577236092,-0.179346942908437,0.193580195301866,0.311044225862037,0.559602840577583
"OTUD7B",70.9397000225626,-0.238470579850604,0.288926656130905,0.311120837337025,0.559650025924901
"MCUR1",269.731193414228,0.20604547819353,0.22994077539508,0.311238150161661,0.559717330498657
"PYURF",338.851976481455,-0.163946491872138,0.175293750872622,0.311205170720847,0.559717330498657
"NLGN2",18.9563638140263,-0.262382153904754,0.367709286281738,0.311324840415845,0.559801378216941
"ATP6V0E1",1462.39538648975,-0.19218877933115,0.210737086824944,0.311414329812789,0.559804637686914
"OR2A1-AS1",11.9562967756788,0.257350620407961,0.44911168046811,0.311401172951406,0.559804637686914
"TRADD",80.3714616726899,-0.191974190330024,0.210164345662446,0.31144651707726,0.559804637686914
"C8orf33",281.528004337742,-0.186488449293747,0.203987478579443,0.311489063511532,0.559809295646495
"ENSG00000287104",15.3285415248487,-0.266556699880472,0.409073863364063,0.311597358058341,0.559932100007107
"SDR39U1",262.170936250829,-0.169281097114364,0.181422954435609,0.3116868743714,0.559949326428733
"SMIM2-AS1",21.9114286506352,-0.263285587312629,0.389208588149127,0.311683916482726,0.559949326428733
"NELL2",13.437472132723,0.264332214879577,0.418890494145184,0.311820037249475,0.560116736141333
"ENSG00000251152",9.32571580509318,0.242519632482241,0.466990599368761,0.312103057002425,0.560466532651544
"NAPEPLD",53.680046833775,-0.204729990328102,0.229365927682706,0.31217477844641,0.560466532651544
"PIGU",69.0482651936967,0.218170769218847,0.251175614841655,0.312138906792909,0.560466532651544
"POLR1B",127.512105240054,-0.183679007530408,0.199981475500273,0.312082881100117,0.560466532651544
"DHDDS",171.609200018499,-0.200332756614847,0.224689116191515,0.312482071109659,0.560946354685129
"ICA1L",6.57228006772029,0.246534222234466,0.463071723065641,0.312584958228186,0.5610591659922
"RAET1E-AS1",23.6198581221625,-0.254584614372003,0.332622486395817,0.312831332882906,0.561429461383681
"ADGRG6",130.285195488822,0.200145301387195,0.222434307569244,0.313037156728046,0.561513862376457
"MPDU1-AS1",95.2848397399627,-0.199400360502037,0.221413863895167,0.313038668119513,0.561513862376457
"SEPTIN9",900.661158909312,-0.211772835779726,0.241307537527539,0.313034333037998,0.561513862376457
"ZC3H15",333.986051505396,0.153578080910845,0.157609174512449,0.312948805072482,0.561513862376457
"TARS3",38.0585817598344,-0.240292840575984,0.297236311347069,0.313228319767055,0.561782128553023
"FBXO11",105.734993876455,-0.186091647265765,0.202319012332089,0.313318128629935,0.561826151481982
"GNA12",245.09141664727,-0.215509685353889,0.247863069429689,0.313333063141832,0.561826151481982
"MEN1",129.35748610907,0.212361242122165,0.241280488932366,0.313375735590651,0.56183076536924
"CCDC117",80.6283359939136,0.202402546988896,0.227681815398962,0.3136790933588,0.562302683860049
"ENSG00000261554",21.4310704090101,-0.263060512349643,0.398232016153844,0.313883402978439,0.56256039816888
"PRMT5",264.047893272018,0.148513275496327,0.155861878023695,0.313903161293577,0.56256039816888
"COQ10B",174.499664070236,-0.18548012658064,0.202725588352689,0.313972389656838,0.562570901605154
"TRIM36",10.0208342541795,0.259845528061071,0.439826638069349,0.313989326283085,0.562570901605154
"ADAMTSL5",56.1875354176547,-0.236140219314037,0.292495361795945,0.314130678902404,0.562752198197363
"NUBP1",109.444704003348,-0.222365118740771,0.261813410573449,0.314391797615686,0.563147977038274
"CEP290",33.9549112726624,0.23299322116932,0.282466541586706,0.314596116315044,0.563173302027046
"DAB2IP",21.8160580764491,0.258805991753984,0.345285082592952,0.314606911352915,0.563173302027046
"ENGASE",90.1808301149495,-0.251228727988901,0.328534201895102,0.314530966710314,0.563173302027046
"HIP1R",118.582838125766,-0.212459058786678,0.243979312605192,0.31455742969486,0.563173302027046
"SMN1",131.558547285913,0.175408224214763,0.18946040942227,0.314472191349006,0.563173302027046
"ZNF599",15.2417728985961,-0.263026038015424,0.385570498899526,0.314657119242331,0.56319122351869
"SRP14-DT",87.5607801030598,-0.23654883106529,0.289905615073722,0.314772494869796,0.563325766460686
"COQ10A",69.8049814524239,-0.25612294909147,0.351326911490046,0.314998913709157,0.563544154735771
"DPM1",256.87412438678,0.166812772624158,0.178387370594488,0.315015189486158,0.563544154735771
"FOXRED1",201.156168098875,0.229821817099921,0.27321502028924,0.314987580105308,0.563544154735771
"SLC25A19",99.7337616289312,0.263462941674085,0.384090227363166,0.315060234087534,0.563552781795026
"B4GALNT2",14.2749229002077,0.254946828461458,0.442172581497034,0.315213798880069,0.563755493503785
"DROSHA",74.2539641920256,-0.196966710519591,0.220401805397042,0.315368166962251,0.563895862778962
"SLIT2",34.5998895809622,-0.242507858060539,0.304413031771172,0.315372777156231,0.563895862778962
"ZNF397",40.2990849786232,0.233432604720389,0.286090610299175,0.315512129175114,0.564073043495282
"KANSL3",120.820002992195,0.195277794427271,0.217042180401691,0.315573966023162,0.564108035265598
"RAF1",378.707831189674,-0.136736147918413,0.142774489664857,0.315612225283493,0.564108035265598
"LIN7C",75.9313950480471,0.209698794304188,0.237171256160079,0.315664476426008,0.564129461633265
"FAM53B",57.7015046426475,-0.220747947910719,0.260128909564907,0.315708915428997,0.564136923106196
"ZNF597",11.1125546408327,-0.259214166723217,0.422275333243102,0.315816365265553,0.564256961710745
"RPLP2",11014.6214601096,0.177950060138175,0.190314595208144,0.31608572935832,0.56452226310254
"TMEM184C",189.210462969927,-0.186838949130916,0.205678605990587,0.316062666235141,0.56452226310254
"ZMIZ2",137.626514338639,0.245606080435987,0.310524672147995,0.316047247714845,0.56452226310254
"FUBP3",218.280344619718,-0.154747284461779,0.164512703418988,0.316292429898899,0.564819428411097
"TPD52L2",310.040833351421,0.175774105994825,0.190691315587639,0.316700662338594,0.56547635784708
"ENSG00000291073",9.29235762069157,0.262165203361323,0.43845161975897,0.316996057398,0.565801278534379
"RFNG",116.4128976208,-0.176416819383616,0.192273580083391,0.316950454436055,0.565801278534379
"ZNRF2",178.513130434636,-0.182766672897476,0.200444707092162,0.317003785346861,0.565801278534379
"AK7",28.2669772369619,-0.258090303490518,0.362759440635028,0.317214757713363,0.566033618227449
"LRRFIP2",152.452981634613,-0.164705477433566,0.177098149280359,0.317207603063219,0.566033618227449
"AMFR",287.913543885623,-0.206139342580897,0.235795634204067,0.317292651545317,0.566067221584895
"SLCO4A1-AS2",12.2169653374847,-0.259268732925565,0.399754631742113,0.317314392857595,0.566067221584895
"ENSG00000291232",7.93740458152022,-0.255766173894951,0.444455219772109,0.317777076493995,0.566820447964019
"RSL24D1",363.242250113396,0.142069414956338,0.148901592505781,0.317842991976536,0.566865855471391
"ZNF747-DT",25.7459173840006,0.248460128342098,0.320958588771121,0.317887799766317,0.566873611114404
"PTPRJ",80.4467062539099,0.25899505529541,0.361412420283375,0.317953362499656,0.566918371339104
"MROH1",58.5231460462543,-0.231237880552139,0.283160147356701,0.318045385529537,0.567010293504814
"CRYZL2P",42.3623183366964,-0.226164758235284,0.271732469307317,0.318229365505193,0.567193949891014
"MALRD1",13.5667880915962,0.242717488283426,0.466075726209206,0.318194554039003,0.567193949891014
"ENSG00000289226",13.4373542717896,-0.256676644518768,0.420283999177823,0.318366478193694,0.567366156953935
"NRP1",311.864802159792,0.192231017265721,0.214094627631924,0.318732071574115,0.56794544764402
"ENSG00000286192",14.8018865404384,0.259810333912798,0.398433994461052,0.31904946177805,0.568438709177551
"ENSG00000272583",9.94333745512481,0.253083093866758,0.444058758485087,0.319163589698671,0.56856974637865
"FLAD1",180.583357114759,-0.167897584597949,0.18207103595296,0.319303155037685,0.568673764488751
"HEIH",112.231217766382,-0.198831777794055,0.226203296182786,0.319263153806997,0.568673764488751
"RGS2",38.3364009036351,0.229734153414907,0.278812381329112,0.319420247742902,0.568810001414056
"ZSCAN25",48.7239316732961,-0.216126089608827,0.253324531915372,0.319603923891244,0.569064757610905
"HERC6",30.8448045235246,0.244960936611209,0.310124748337336,0.31978313816474,0.569252012003755
"R3HCC1",172.827238375685,-0.176695682152533,0.194065325243371,0.319790349474096,0.569252012003755
"CCDC144NL-AS1",157.432941609067,0.232929483304502,0.283567378519697,0.319840351909132,0.569262378380513
"RABGEF1",129.13258022673,-0.160983461466404,0.173466054992061,0.319877432373834,0.569262378380513
"LIMK1",95.0306010210671,-0.213591260993226,0.250123905058304,0.319952827055858,0.56932423925319
"GTDC1",21.7170186945832,-0.256085242972125,0.36037031263424,0.320012667895365,0.569335799680848
"ODC1-DT",10.9016903103036,0.260121818138233,0.424502167870372,0.320040593696835,0.569335799680848
"TMEM14C",1418.22328174221,0.12919510818896,0.135882319819706,0.320420799492524,0.569939802169577
