unique_reads	ambig_reads	total_reads
1	4	5
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	0	2
0	0	0
0	1	1
0	0	0
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	31	31
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	1	1
0	2	2
0	2	2
0	2	2
0	0	0
0	0	0
0	0	0
1	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	40	40
0	37	37
0	19	19
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	6	6
0	0	0
0	0	0
0	0	0
0	28	28
0	4	4
0	44	44
0	4	4
0	57	57
1	0	1
0	5	5
0	2	2
0	22	22
0	60	60
0	1	1
0	5	5
0	17	17
0	0	0
0	1	1
0	40	40
0	14	14
0	0	0
0	0	0
0	4	4
0	0	0
0	18	18
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	19	19
0	4	4
0	17	17
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	1	2
1579	3554	5133
4	3544	3548
11	3545	3556
0	1453	1453
0	55	55
0	4	4
0	2	2
7	0	7
4	1	5
7	26	33
0	1	1
0	0	0
0	26	26
0	0	0
0	0	0
0	0	0
0	0	0
331	312	643
0	0	0
0	312	312
0	11	11
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
601	2	603
0	171	171
49	168	217
0	105	105
0	109	109
0	101	101
0	149	149
0	113	113
0	0	0
0	0	0
8	0	8
0	1	1
0	1	1
0	1	1
0	0	0
0	0	0
0	0	0
4	271	275
8	1	9
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	75	75
0	0	0
0	0	0
0	269	269
0	0	0
0	0	0
0	1	1
0	72	72
0	26	26
0	0	0
0	0	0
0	4	4
0	6	6
0	6	6
1	8	9
0	6	6
0	6	6
0	6	6
0	3	3
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	4	4
0	8	8
0	7	7
0	7	7
0	11	11
0	0	0
0	9	9
0	6	6
0	16	16
0	13	13
0	18	18
0	17	17
0	15	15
0	19	19
0	6	6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
62	0	62
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
41	26	67
0	2	2
0	2	2
0	0	0
2	28	30
1	22	23
0	10	10
0	9	9
0	345	345
16	345	361
0	0	0
0	0	0
0	0	0
66	0	66
0	0	0
25	71	96
0	0	0
0	71	71
2	124	126
0	0	0
0	1	1
0	4	4
0	0	0
0	55	55
0	445	445
0	417	417
0	115	115
0	120	120
0	223	223
0	195	195
0	227	227
0	338	338
1	45	46
0	45	45
0	260	260
0	270	270
0	7	7
0	3	3
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	1
0	0	0
1	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
6	0	6
1	498	499
0	3	3
27	158	185
0	3	3
1	506	507
0	6	6
0	3	3
0	2	2
1	146	147
0	4	4
0	265	265
0	2	2
0	2	2
0	3	3
0	2	2
0	47	47
0	51	51
0	22	22
1	28	29
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	4	4
0	0	0
0	0	0
755	13	768
0	13	13
0	0	0
0	0	0
0	86	86
0	1	1
0	86	86
0	86	86
0	86	86
0	0	0
1	0	1
1	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	0	2
0	0	0
0	0	0
0	0	0
0	0	0
0	10	10
0	1	1
0	3258	3258
0	3200	3200
0	3261	3261
0	2	2
0	3213	3213
0	261	261
1	1	2
0	1215	1215
0	0	0
10	0	10
0	0	0
0	0	0
0	18	18
5767	52	5819
5	20	25
0	27	27
0	25	25
7	1	8
0	0	0
1	0	1
0	0	0
0	6	6
5	6	11
0	3	3
0	0	0
0	0	0
0	0	0
0	2	2
0	2	2
0	0	0
0	0	0
0	0	0
0	134	134
0	135	135
0	133	133
0	129	129
0	0	0
0	3	3
0	14	14
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
1	2	3
1	2	3
2	1	3
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	22991	22992
20	22910	22930
0	22966	22966
0	22982	22982
0	239	239
0	4	4
0	12	12
0	6	6
0	12	12
0	3	3
0	11	11
0	3	3
0	1	1
1	2	3
0	6	6
0	0	0
0	0	0
2	1	3
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	6	7
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
78	0	78
0	0	0
0	0	0
33	3	36
0	6	6
0	3	3
0	2	2
0	3	3
0	0	0
0	0	0
3	4	7
0	40	40
0	40	40
2	37	39
2	4	6
0	11	11
751	352	1103
0	247	247
0	261	261
634	145	779
0	0	0
0	144	144
0	3	3
0	0	0
7	0	7
0	0	0
0	0	0
1	0	1
0	0	0
0	0	0
1003	21	1024
0	0	0
0	30	30
78	0	78
0	30	30
0	0	0
0	0	0
0	0	0
0	0	0
0	5	5
0	5	5
0	0	0
0	2	2
0	3	3
0	0	0
0	3	3
0	0	0
0	3	3
0	1	1
0	5	5
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	3	3
0	0	0
0	0	0
0	0	0
0	386	386
0	385	385
0	229	229
0	373	373
0	386	386
0	0	0
0	0	0
0	0	0
0	0	0
100	97	197
0	97	97
0	19	19
0	0	0
0	0	0
0	0	0
0	0	0
92	69	161
0	69	69
0	56	56
0	0	0
16	0	16
2	1	3
0	5	5
137	21	158
0	1	1
0	5	5
5	0	5
0	0	0
0	0	0
0	11	11
0	0	0
0	0	0
0	113	113
0	288	288
0	287	287
20	1	21
0	0	0
0	1	1
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	122	122
0	122	122
0	166	166
1	1	2
0	11	11
0	11	11
0	14	14
0	11	11
0	164	164
0	14	14
0	0	0
0	0	0
0	137	137
0	138	138
0	138	138
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	5	5
0	0	0
0	0	0
0	14	14
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	2
0	2	2
0	2	2
0	0	0
0	1	1
1568	6	1574
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	3	4
0	3	3
0	2	2
4	21	25
0	1	1
53	7	60
0	0	0
116	20	136
0	2	2
0	6	6
1	4	5
330	52	382
0	1	1
49	52	101
0	0	0
1	0	1
177	2	179
0	2	2
0	0	0
0	0	0
0	0	0
26	8	34
0	0	0
0	0	0
3	22	25
0	0	0
1	1	2
0	0	0
0	0	0
0	0	0
3	15	18
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	1	1
0	231	231
0	3	3
0	7	7
0	10	10
0	4	4
0	7	7
0	3	3
130	365	495
0	15	15
0	0	0
0	132	132
0	7	7
0	0	0
0	0	0
0	2	2
0	0	0
0	0	0
0	0	0
0	2	2
0	16	16
0	2	2
0	16	16
0	0	0
0	0	0
0	0	0
0	7	7
0	0	0
0	1	1
0	2	2
0	1	1
1	0	1
0	5	5
0	0	0
0	6	6
0	7	7
5	8	13
0	8	8
10	0	10
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	1	1
3	128	131
998	131	1129
0	39	39
0	0	0
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
0	3	3
0	3	3
0	0	0
15	4	19
0	3	3
0	3	3
0	227	227
0	229	229
1	91	92
0	0	0
1	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	192	192
0	288	288
0	305	305
0	305	305
0	297	297
0	301	301
0	88	88
0	59	59
0	0	0
0	0	0
0	0	0
0	0	0
7	0	7
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
184	11	195
0	0	0
0	0	0
